Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model;Detected
f;gravity_simulator.cpp;143;2.0554513931274414;0-18;Double bit-flip;0
i;gravity_simulator.cpp;151;8.886019229888916;0-18;Double bit-flip;0
G;gravity_simulator.cpp;7;15.797497749328613;0-18;Double bit-flip;0
f;gravity_simulator.cpp;143;14.530365467071533;0-18;Double bit-flip;0
c;gravity_simulator.cpp;122;2.6310548782348633;0-18;Double bit-flip;0
G;gravity_simulator.cpp;7;10.74387812614441;0-18;Double bit-flip;0
e;gravity_simulator.cpp;136;9.329140424728394;0-18;Double bit-flip;0
a;gravity_simulator.cpp;71;16.921104192733765;0-18;Double bit-flip;0
e;gravity_simulator.cpp;136;15.909134149551392;0-18;Double bit-flip;0
gravity_force_original;gravity_simulator.cpp;77;2.494295120239258;0-18;Double bit-flip;0
G;gravity_simulator.cpp;7;1.1226413249969482;0-18;Double bit-flip;0
c;gravity_simulator.cpp;122;3.1858251094818115;0-18;Double bit-flip;0
i;gravity_simulator.cpp;151;2.8270082473754883;0-18;Double bit-flip;0
e;gravity_simulator.cpp;136;15.131943702697754;0-18;Double bit-flip;0
G;gravity_simulator.cpp;7;0.9885632991790771;0-18;Double bit-flip;0
i;gravity_simulator.cpp;151;16.092261791229248;0-18;Double bit-flip;0
G;gravity_simulator.cpp;7;6.700866460800171;0-18;Double bit-flip;0
G;gravity_simulator.cpp;7;17.10924983024597;0-18;Double bit-flip;0
a;gravity_simulator.cpp;108;16.25367307662964;0-18;Double bit-flip;0
G;gravity_simulator.cpp;7;7.773111820220947;0-18;Double bit-flip;0
i;gravity_simulator.cpp;151;11.003711223602295;0-18;Double bit-flip;0
a;gravity_simulator.cpp;108;6.4140284061431885;0-18;Double bit-flip;0
G;gravity_simulator.cpp;7;7.839004278182983;0-18;Double bit-flip;0
G;gravity_simulator.cpp;7;10.375675439834595;0-18;Double bit-flip;0
d;gravity_simulator.cpp;129;15.701056480407715;0-18;Double bit-flip;0
G;gravity_simulator.cpp;7;6.509320974349976;0-18;Double bit-flip;0
e;gravity_simulator.cpp;136;5.758145809173584;0-18;Double bit-flip;0
G;gravity_simulator.cpp;7;13.589638233184814;0-18;Double bit-flip;0
c;gravity_simulator.cpp;122;2.63761305809021;0-18;Double bit-flip;0
e;gravity_simulator.cpp;136;14.715863466262817;0-18;Double bit-flip;0
a;gravity_simulator.cpp;71;13.24275016784668;0-18;Double bit-flip;0
b;gravity_simulator.cpp;115;1.5805764198303223;0-18;Double bit-flip;0
f;gravity_simulator.cpp;143;14.325683355331421;0-18;Double bit-flip;0
c;gravity_simulator.cpp;122;10.409023523330688;0-18;Double bit-flip;0
G;gravity_simulator.cpp;7;15.093412399291992;0-18;Double bit-flip;0
i;gravity_simulator.cpp;151;12.726885318756104;0-18;Double bit-flip;0
f;gravity_simulator.cpp;143;11.73662781715393;0-18;Double bit-flip;0
b;gravity_simulator.cpp;71;3.008638620376587;0-18;Double bit-flip;0
i;gravity_simulator.cpp;151;13.80493426322937;0-18;Double bit-flip;0
a;gravity_simulator.cpp;71;14.488703727722168;0-18;Double bit-flip;0
b;gravity_simulator.cpp;115;13.482022762298584;0-18;Double bit-flip;0
G;gravity_simulator.cpp;7;7.024761199951172;0-18;Double bit-flip;0
d;gravity_simulator.cpp;129;14.872150421142578;0-18;Double bit-flip;0
d;gravity_simulator.cpp;129;10.836694717407227;0-18;Double bit-flip;0
b;gravity_simulator.cpp;115;2.9848952293395996;0-18;Double bit-flip;0
f;gravity_simulator.cpp;143;9.246373176574707;0-18;Double bit-flip;0
G;gravity_simulator.cpp;7;17.578689336776733;0-18;Double bit-flip;0
e;gravity_simulator.cpp;136;10.98258924484253;0-18;Double bit-flip;0
b;gravity_simulator.cpp;71;2.24454927444458;0-18;Double bit-flip;1
sin_original;gravity_simulator.cpp;86;7.127259254455566;0-18;Double bit-flip;1
sin_original;gravity_simulator.cpp;86;12.835089445114136;0-18;Double bit-flip;1
sin_original;gravity_simulator.cpp;86;13.365515947341919;0-18;Double bit-flip;1
b;gravity_simulator.cpp;115;11.299962759017944;0-18;Double bit-flip;1
a;gravity_simulator.cpp;71;9.62973690032959;0-18;Double bit-flip;1
cos_original;gravity_simulator.cpp;81;14.752040386199951;0-18;Double bit-flip;1
gravity_force_original;gravity_simulator.cpp;77;15.340633153915405;0-18;Double bit-flip;1
cos_original;gravity_simulator.cpp;81;3.9465839862823486;0-18;Double bit-flip;1
gravity_force_original;gravity_simulator.cpp;77;11.778651237487793;0-18;Double bit-flip;1
original;gravity_simulator.cpp;19;5.456447601318359;0-18;Double bit-flip;1
a;gravity_simulator.cpp;71;7.08104133605957;0-18;Double bit-flip;1
i;gravity_simulator.cpp;151;16.787216901779175;0-18;Single bit-flip;0
G;gravity_simulator.cpp;7;8.33376932144165;0-18;Single bit-flip;0
a;gravity_simulator.cpp;108;5.0722784996032715;0-18;Single bit-flip;0
G;gravity_simulator.cpp;7;3.965273380279541;0-18;Single bit-flip;0
G;gravity_simulator.cpp;7;1.5166411399841309;0-18;Single bit-flip;0
G;gravity_simulator.cpp;7;17.443564891815186;0-18;Single bit-flip;0
i;gravity_simulator.cpp;151;2.530280113220215;0-18;Single bit-flip;0
G;gravity_simulator.cpp;7;15.208723783493042;0-18;Single bit-flip;0
file;gravity_simulator.cpp;150;2.0599212646484375;0-18;Single bit-flip;0
i;gravity_simulator.cpp;151;2.016599178314209;0-18;Single bit-flip;0
i;gravity_simulator.cpp;151;8.946570873260498;0-18;Single bit-flip;0
e;gravity_simulator.cpp;136;11.452996253967285;0-18;Single bit-flip;0
b;gravity_simulator.cpp;115;6.4832258224487305;0-18;Single bit-flip;0
G;gravity_simulator.cpp;7;6.544574975967407;0-18;Single bit-flip;0
gravity_force_original;gravity_simulator.cpp;77;5.945038080215454;0-18;Single bit-flip;0
a;gravity_simulator.cpp;71;12.768042802810669;0-18;Single bit-flip;0
i;gravity_simulator.cpp;151;0.931739091873169;0-18;Single bit-flip;0
e;gravity_simulator.cpp;136;1.0594096183776855;0-18;Single bit-flip;0
a;gravity_simulator.cpp;71;3.95192813873291;0-18;Single bit-flip;0
G;gravity_simulator.cpp;7;8.731194257736206;0-18;Single bit-flip;0
d;gravity_simulator.cpp;129;10.720194816589355;0-18;Single bit-flip;0
G;gravity_simulator.cpp;7;15.048646211624146;0-18;Single bit-flip;0
G;gravity_simulator.cpp;7;10.208587646484375;0-18;Single bit-flip;0
G;gravity_simulator.cpp;7;13.388534545898438;0-18;Single bit-flip;0
i;gravity_simulator.cpp;151;6.614293336868286;0-18;Single bit-flip;0
a;gravity_simulator.cpp;108;13.882789611816406;0-18;Single bit-flip;0
G;gravity_simulator.cpp;7;9.986113548278809;0-18;Single bit-flip;0
a;gravity_simulator.cpp;71;1.909160852432251;0-18;Single bit-flip;0
a;gravity_simulator.cpp;108;1.2175264358520508;0-18;Single bit-flip;0
d;gravity_simulator.cpp;129;9.547232866287231;0-18;Single bit-flip;0
G;gravity_simulator.cpp;7;10.2827627658844;0-18;Single bit-flip;0
G;gravity_simulator.cpp;7;8.0190749168396;0-18;Single bit-flip;0
e;gravity_simulator.cpp;136;14.305060386657715;0-18;Single bit-flip;0
G;gravity_simulator.cpp;7;13.85554838180542;0-18;Single bit-flip;0
c;gravity_simulator.cpp;122;14.865840196609497;0-18;Single bit-flip;0
G;gravity_simulator.cpp;7;14.77190089225769;0-18;Single bit-flip;0
G;gravity_simulator.cpp;7;2.484994888305664;0-18;Single bit-flip;0
G;gravity_simulator.cpp;7;13.21679425239563;0-18;Single bit-flip;0
d;gravity_simulator.cpp;129;7.861558198928833;0-18;Single bit-flip;0
a;gravity_simulator.cpp;108;4.731201648712158;0-18;Single bit-flip;0
c;gravity_simulator.cpp;122;9.476797580718994;0-18;Single bit-flip;0
G;gravity_simulator.cpp;7;4.440968990325928;0-18;Single bit-flip;0
file;gravity_simulator.cpp;150;13.498143911361694;0-18;Single bit-flip;0
b;gravity_simulator.cpp;115;12.219974279403687;0-18;Single bit-flip;0
a;gravity_simulator.cpp;71;9.578598022460938;0-18;Single bit-flip;0
a;gravity_simulator.cpp;71;11.582111835479736;0-18;Single bit-flip;0
G;gravity_simulator.cpp;7;6.087142705917358;0-18;Single bit-flip;0
i;gravity_simulator.cpp;151;6.852355480194092;0-18;Single bit-flip;0
i;gravity_simulator.cpp;151;15.708078384399414;0-18;Single bit-flip;0
G;gravity_simulator.cpp;7;11.975939750671387;0-18;Single bit-flip;0
G;gravity_simulator.cpp;7;5.628479242324829;0-18;Single bit-flip;0
b;gravity_simulator.cpp;115;1.8070623874664307;0-18;Single bit-flip;0
G;gravity_simulator.cpp;7;9.622559070587158;0-18;Single bit-flip;0
a;gravity_simulator.cpp;108;4.9180004596710205;0-18;Single bit-flip;0
e;gravity_simulator.cpp;136;6.026282072067261;0-18;Single bit-flip;0
d;gravity_simulator.cpp;129;2.086003541946411;0-18;Single bit-flip;0
c;gravity_simulator.cpp;122;1.3270001411437988;0-18;Single bit-flip;0
G;gravity_simulator.cpp;7;12.259815692901611;0-18;Single bit-flip;0
a;gravity_simulator.cpp;108;12.572290420532227;0-18;Single bit-flip;0
e;gravity_simulator.cpp;136;15.077391386032104;0-18;Single bit-flip;0
gravity_force_original;gravity_simulator.cpp;77;4.940341472625732;0-18;Single bit-flip;0
f;gravity_simulator.cpp;143;3.048274278640747;0-18;Single bit-flip;0
G;gravity_simulator.cpp;7;3.7029311656951904;0-18;Single bit-flip;0
b;gravity_simulator.cpp;115;2.5597376823425293;0-18;Single bit-flip;0
e;gravity_simulator.cpp;136;9.48478364944458;0-18;Single bit-flip;0
f;gravity_simulator.cpp;143;6.873610973358154;0-18;Single bit-flip;0
G;gravity_simulator.cpp;7;14.183128595352173;0-18;Single bit-flip;0
a;gravity_simulator.cpp;108;13.088073492050171;0-18;Single bit-flip;0
G;gravity_simulator.cpp;7;9.338958978652954;0-18;Single bit-flip;0
G;gravity_simulator.cpp;7;6.448484182357788;0-18;Single bit-flip;0
G;gravity_simulator.cpp;7;5.568272113800049;0-18;Single bit-flip;0
c;gravity_simulator.cpp;122;14.176950216293335;0-18;Single bit-flip;0
a;gravity_simulator.cpp;71;16.7603919506073;0-18;Single bit-flip;0
d;gravity_simulator.cpp;129;17.59715247154236;0-18;Single bit-flip;0
file;gravity_simulator.cpp;150;11.113849401473999;0-18;Single bit-flip;0
b;gravity_simulator.cpp;71;4.348509073257446;0-18;Single bit-flip;0
G;gravity_simulator.cpp;7;9.39585828781128;0-18;Single bit-flip;0
i;gravity_simulator.cpp;151;10.668484926223755;0-18;Single bit-flip;0
e;gravity_simulator.cpp;136;17.109957456588745;0-18;Single bit-flip;0
f;gravity_simulator.cpp;143;1.3234889507293701;0-18;Single bit-flip;0
c;gravity_simulator.cpp;122;0.7420344352722168;0-18;Single bit-flip;0
i;gravity_simulator.cpp;151;12.120158195495605;0-18;Single bit-flip;0
distanceBetween;gravity_simulator.cpp;73;16.834733963012695;0-18;Single bit-flip;0
a;gravity_simulator.cpp;108;10.707914113998413;0-18;Single bit-flip;0
b;gravity_simulator.cpp;71;15.13746166229248;0-18;Single bit-flip;0
i;gravity_simulator.cpp;151;11.440064430236816;0-18;Single bit-flip;0
b;gravity_simulator.cpp;115;15.974310398101807;0-18;Single bit-flip;0
b;gravity_simulator.cpp;115;2.971041440963745;0-18;Single bit-flip;0
a;gravity_simulator.cpp;108;8.124993324279785;0-18;Single bit-flip;0
G;gravity_simulator.cpp;7;11.335043668746948;0-18;Single bit-flip;0
G;gravity_simulator.cpp;7;15.135505199432373;0-18;Single bit-flip;0
file;gravity_simulator.cpp;150;10.013706684112549;0-18;Single bit-flip;0
e;gravity_simulator.cpp;136;15.714939832687378;0-18;Single bit-flip;0
e;gravity_simulator.cpp;136;13.068802118301392;0-18;Single bit-flip;0
d;gravity_simulator.cpp;129;10.222037553787231;0-18;Single bit-flip;0
f;gravity_simulator.cpp;143;16.211541414260864;0-18;Single bit-flip;0
G;gravity_simulator.cpp;7;5.04225754737854;0-18;Single bit-flip;0
b;gravity_simulator.cpp;115;12.086897373199463;0-18;Single bit-flip;0
a;gravity_simulator.cpp;108;10.641886234283447;0-18;Single bit-flip;0
c;gravity_simulator.cpp;122;16.45429754257202;0-18;Single bit-flip;0
e;gravity_simulator.cpp;136;11.26572847366333;0-18;Single bit-flip;0
i;gravity_simulator.cpp;151;2.774920701980591;0-18;Single bit-flip;0
y2;gravity_simulator.cpp;46;15.009035587310791;0-18;Single bit-flip;1
cos_original;gravity_simulator.cpp;81;13.565666675567627;0-18;Single bit-flip;1
y1;gravity_simulator.cpp;45;3.5533833503723145;0-18;Single bit-flip;1
sin_original;gravity_simulator.cpp;86;8.390098571777344;0-18;Single bit-flip;1
gravity_force_original;gravity_simulator.cpp;77;15.837911605834961;0-18;Single bit-flip;1
gravity_force_original;gravity_simulator.cpp;77;11.240936279296875;0-18;Single bit-flip;1
sin_original;gravity_simulator.cpp;86;14.261474847793579;0-18;Single bit-flip;1
a;gravity_simulator.cpp;61;13.016404867172241;0-18;Single bit-flip;1
y1;gravity_simulator.cpp;45;11.02696967124939;0-18;Single bit-flip;1
b;gravity_simulator.cpp;71;15.488598108291626;0-18;Single bit-flip;1
a;gravity_simulator.cpp;61;10.34851861000061;0-18;Single bit-flip;1
b;gravity_simulator.cpp;41;4.877737283706665;0-18;Single bit-flip;1
sin_original;gravity_simulator.cpp;86;3.0819718837738037;0-18;Single bit-flip;1
G;gravity_simulator.cpp;7;1.3363702297210693;0-18;Single bit-flip;1
