Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model;Detected
a;gravity_simulator.cpp;57;2.7713093757629395;0-7;Double bit-flip;0
f;gravity_simulator.cpp;121;6.708613634109497;0-7;Double bit-flip;0
a;gravity_simulator.cpp;86;0.4361257553100586;0-7;Double bit-flip;0
i;gravity_simulator.cpp;129;1.2921230792999268;0-7;Double bit-flip;0
G;gravity_simulator.cpp;7;1.7675955295562744;0-7;Double bit-flip;0
a;gravity_simulator.cpp;57;0.8178753852844238;0-7;Double bit-flip;0
file;gravity_simulator.cpp;128;1.8283984661102295;0-7;Double bit-flip;0
a;gravity_simulator.cpp;86;5.682262182235718;0-7;Double bit-flip;0
i;gravity_simulator.cpp;129;1.2676072120666504;0-7;Double bit-flip;0
d;gravity_simulator.cpp;107;3.846708297729492;0-7;Double bit-flip;0
G;gravity_simulator.cpp;7;2.2482969760894775;0-7;Double bit-flip;0
e;gravity_simulator.cpp;114;5.527534008026123;0-7;Double bit-flip;0
gravity_force;gravity_simulator.cpp;62;3.8962345123291016;0-7;Double bit-flip;0
G;gravity_simulator.cpp;7;4.858802556991577;0-7;Double bit-flip;0
G;gravity_simulator.cpp;7;7.943372964859009;0-7;Double bit-flip;0
G;gravity_simulator.cpp;7;3.7813117504119873;0-7;Double bit-flip;0
gravity_force;gravity_simulator.cpp;62;1.3331153392791748;0-7;Double bit-flip;0
b;gravity_simulator.cpp;93;2.2744812965393066;0-7;Double bit-flip;0
a;gravity_simulator.cpp;57;2.80733060836792;0-7;Double bit-flip;0
c;gravity_simulator.cpp;100;3.110760450363159;0-7;Double bit-flip;0
G;gravity_simulator.cpp;7;6.5013344287872314;0-7;Double bit-flip;0
a;gravity_simulator.cpp;57;1.490506887435913;0-7;Double bit-flip;0
i;gravity_simulator.cpp;129;4.903910875320435;0-7;Double bit-flip;0
a;gravity_simulator.cpp;57;7.721738338470459;0-7;Double bit-flip;0
G;gravity_simulator.cpp;7;5.958937406539917;0-7;Double bit-flip;0
d;gravity_simulator.cpp;107;3.9562180042266846;0-7;Double bit-flip;0
e;gravity_simulator.cpp;114;0.8394343852996826;0-7;Double bit-flip;0
y2;gravity_simulator.cpp;32;4.240357875823975;0-7;Double bit-flip;0
G;gravity_simulator.cpp;7;4.09986138343811;0-7;Double bit-flip;0
G;gravity_simulator.cpp;7;6.681480169296265;0-7;Double bit-flip;0
f;gravity_simulator.cpp;121;2.5336503982543945;0-7;Double bit-flip;0
d;gravity_simulator.cpp;107;5.804229259490967;0-7;Double bit-flip;0
G;gravity_simulator.cpp;7;7.029509782791138;0-7;Double bit-flip;0
a;gravity_simulator.cpp;57;5.044274806976318;0-7;Double bit-flip;0
a;gravity_simulator.cpp;86;4.424079179763794;0-7;Double bit-flip;0
G;gravity_simulator.cpp;7;2.530452251434326;0-7;Double bit-flip;0
c;gravity_simulator.cpp;100;7.254032373428345;0-7;Double bit-flip;0
d;gravity_simulator.cpp;107;2.6934573650360107;0-7;Double bit-flip;0
c;gravity_simulator.cpp;100;6.262409925460815;0-7;Double bit-flip;0
G;gravity_simulator.cpp;7;1.412916898727417;0-7;Double bit-flip;0
d;gravity_simulator.cpp;107;1.1198112964630127;0-7;Double bit-flip;0
d;gravity_simulator.cpp;107;2.922210454940796;0-7;Double bit-flip;0
b;gravity_simulator.cpp;93;6.826776027679443;0-7;Double bit-flip;0
i;gravity_simulator.cpp;129;6.802189826965332;0-7;Double bit-flip;0
e;gravity_simulator.cpp;114;2.383222818374634;0-7;Double bit-flip;0
G;gravity_simulator.cpp;7;0.6373958587646484;0-7;Double bit-flip;0
file;gravity_simulator.cpp;128;6.844628095626831;0-7;Single bit-flip;0
gravity_force;gravity_simulator.cpp;62;4.50432562828064;0-7;Single bit-flip;0
a;gravity_simulator.cpp;57;3.422804832458496;0-7;Single bit-flip;0
G;gravity_simulator.cpp;7;4.137430667877197;0-7;Single bit-flip;0
G;gravity_simulator.cpp;7;5.032814025878906;0-7;Single bit-flip;0
G;gravity_simulator.cpp;7;5.47881555557251;0-7;Single bit-flip;0
G;gravity_simulator.cpp;7;7.2774059772491455;0-7;Single bit-flip;0
i;gravity_simulator.cpp;129;4.206981658935547;0-7;Single bit-flip;0
G;gravity_simulator.cpp;7;5.80778956413269;0-7;Single bit-flip;0
a;gravity_simulator.cpp;57;5.422074794769287;0-7;Single bit-flip;0
G;gravity_simulator.cpp;7;1.6909065246582031;0-7;Single bit-flip;0
c;gravity_simulator.cpp;100;4.101176023483276;0-7;Single bit-flip;0
G;gravity_simulator.cpp;7;2.736276626586914;0-7;Single bit-flip;0
a;gravity_simulator.cpp;57;1.854410171508789;0-7;Single bit-flip;0
G;gravity_simulator.cpp;7;7.3362791538238525;0-7;Single bit-flip;0
G;gravity_simulator.cpp;7;4.9213526248931885;0-7;Single bit-flip;0
file;gravity_simulator.cpp;128;1.277191400527954;0-7;Single bit-flip;0
a;gravity_simulator.cpp;57;6.038178443908691;0-7;Single bit-flip;0
a;gravity_simulator.cpp;57;6.952268838882446;0-7;Single bit-flip;0
G;gravity_simulator.cpp;7;2.193228244781494;0-7;Single bit-flip;0
i;gravity_simulator.cpp;129;4.410319089889526;0-7;Single bit-flip;0
G;gravity_simulator.cpp;7;4.0907065868377686;0-7;Single bit-flip;0
a;gravity_simulator.cpp;86;1.300205945968628;0-7;Single bit-flip;0
a;gravity_simulator.cpp;86;5.914566993713379;0-7;Single bit-flip;0
a;gravity_simulator.cpp;57;1.6922237873077393;0-7;Single bit-flip;0
G;gravity_simulator.cpp;7;2.364457607269287;0-7;Single bit-flip;0
a;gravity_simulator.cpp;86;4.781656742095947;0-7;Single bit-flip;0
c;gravity_simulator.cpp;100;4.272179365158081;0-7;Single bit-flip;0
a;gravity_simulator.cpp;86;1.392289638519287;0-7;Single bit-flip;0
c;gravity_simulator.cpp;100;5.476731777191162;0-7;Single bit-flip;0
a;gravity_simulator.cpp;57;2.2756388187408447;0-7;Single bit-flip;0
G;gravity_simulator.cpp;7;4.731957674026489;0-7;Single bit-flip;0
a;gravity_simulator.cpp;57;2.6772568225860596;0-7;Single bit-flip;0
b;gravity_simulator.cpp;93;3.1498842239379883;0-7;Single bit-flip;0
file;gravity_simulator.cpp;128;2.2053616046905518;0-7;Single bit-flip;0
file;gravity_simulator.cpp;128;5.974456787109375;0-7;Single bit-flip;0
c;gravity_simulator.cpp;100;1.470384120941162;0-7;Single bit-flip;0
a;gravity_simulator.cpp;57;4.8792853355407715;0-7;Single bit-flip;0
a;gravity_simulator.cpp;57;6.294482946395874;0-7;Single bit-flip;0
gravity_force;gravity_simulator.cpp;62;7.268468856811523;0-7;Single bit-flip;0
G;gravity_simulator.cpp;7;4.125930547714233;0-7;Single bit-flip;0
G;gravity_simulator.cpp;7;1.7643280029296875;0-7;Single bit-flip;0
b;gravity_simulator.cpp;93;3.383985996246338;0-7;Single bit-flip;0
G;gravity_simulator.cpp;7;4.159646987915039;0-7;Single bit-flip;0
c;gravity_simulator.cpp;100;4.1825339794158936;0-7;Single bit-flip;0
e;gravity_simulator.cpp;114;2.551539421081543;0-7;Single bit-flip;0
G;gravity_simulator.cpp;7;2.996870756149292;0-7;Single bit-flip;0
G;gravity_simulator.cpp;7;6.596860647201538;0-7;Single bit-flip;0
a;gravity_simulator.cpp;86;2.216444253921509;0-7;Single bit-flip;0
G;gravity_simulator.cpp;7;3.1686832904815674;0-7;Single bit-flip;0
e;gravity_simulator.cpp;114;4.132522106170654;0-7;Single bit-flip;0
G;gravity_simulator.cpp;7;4.838436126708984;0-7;Single bit-flip;0
G;gravity_simulator.cpp;7;1.3851170539855957;0-7;Single bit-flip;0
i;gravity_simulator.cpp;129;4.163380146026611;0-7;Single bit-flip;0
i;gravity_simulator.cpp;129;1.0172839164733887;0-7;Single bit-flip;0
e;gravity_simulator.cpp;114;7.435323715209961;0-7;Single bit-flip;0
G;gravity_simulator.cpp;7;3.091961622238159;0-7;Single bit-flip;0
b;gravity_simulator.cpp;57;3.5919063091278076;0-7;Single bit-flip;0
a;gravity_simulator.cpp;57;4.756011247634888;0-7;Single bit-flip;0
G;gravity_simulator.cpp;7;3.6853513717651367;0-7;Single bit-flip;0
G;gravity_simulator.cpp;7;6.754145383834839;0-7;Single bit-flip;0
b;gravity_simulator.cpp;93;4.596055030822754;0-7;Single bit-flip;0
i;gravity_simulator.cpp;129;6.176729202270508;0-7;Single bit-flip;0
gravity_force;gravity_simulator.cpp;62;6.404904127120972;0-7;Single bit-flip;0
file;gravity_simulator.cpp;128;2.643537998199463;0-7;Single bit-flip;0
G;gravity_simulator.cpp;7;2.904663562774658;0-7;Single bit-flip;0
e;gravity_simulator.cpp;114;5.836784839630127;0-7;Single bit-flip;0
c;gravity_simulator.cpp;100;3.501835584640503;0-7;Single bit-flip;0
c;gravity_simulator.cpp;100;0.7649424076080322;0-7;Single bit-flip;0
b;gravity_simulator.cpp;93;1.4245710372924805;0-7;Single bit-flip;0
a;gravity_simulator.cpp;86;3.125267505645752;0-7;Single bit-flip;0
d;gravity_simulator.cpp;107;5.558042764663696;0-7;Single bit-flip;0
a;gravity_simulator.cpp;57;4.805408716201782;0-7;Single bit-flip;0
G;gravity_simulator.cpp;7;6.381359577178955;0-7;Single bit-flip;0
c;gravity_simulator.cpp;100;0.24700307846069336;0-7;Single bit-flip;0
a;gravity_simulator.cpp;57;6.873231649398804;0-7;Single bit-flip;0
G;gravity_simulator.cpp;7;6.648778676986694;0-7;Single bit-flip;0
i;gravity_simulator.cpp;129;4.922266006469727;0-7;Single bit-flip;0
c;gravity_simulator.cpp;100;6.574776887893677;0-7;Single bit-flip;0
f;gravity_simulator.cpp;121;1.182718276977539;0-7;Single bit-flip;0
c;gravity_simulator.cpp;100;2.769129753112793;0-7;Single bit-flip;0
G;gravity_simulator.cpp;7;4.026749849319458;0-7;Single bit-flip;0
a;gravity_simulator.cpp;57;2.0752058029174805;0-7;Single bit-flip;0
c;gravity_simulator.cpp;100;3.1704397201538086;0-7;Single bit-flip;0
G;gravity_simulator.cpp;7;4.889876365661621;0-7;Single bit-flip;0
G;gravity_simulator.cpp;7;3.513061046600342;0-7;Single bit-flip;0
G;gravity_simulator.cpp;7;6.19593358039856;0-7;Single bit-flip;0
f;gravity_simulator.cpp;121;4.961367845535278;0-7;Single bit-flip;0
c;gravity_simulator.cpp;100;4.883989334106445;0-7;Single bit-flip;0
G;gravity_simulator.cpp;7;7.154866695404053;0-7;Single bit-flip;0
d;gravity_simulator.cpp;107;2.764214515686035;0-7;Single bit-flip;0
e;gravity_simulator.cpp;114;7.025391578674316;0-7;Single bit-flip;0
G;gravity_simulator.cpp;7;5.600418567657471;0-7;Single bit-flip;0
a;gravity_simulator.cpp;57;5.415647268295288;0-7;Single bit-flip;0
a;gravity_simulator.cpp;57;6.308471918106079;0-7;Single bit-flip;0
e;gravity_simulator.cpp;114;4.041635751724243;0-7;Single bit-flip;0
i;gravity_simulator.cpp;129;4.088083028793335;0-7;Single bit-flip;0
gravity_force;gravity_simulator.cpp;62;7.371432542800903;0-7;Single bit-flip;0
a;gravity_simulator.cpp;86;2.2323009967803955;0-7;Single bit-flip;0
f;gravity_simulator.cpp;121;0.7953174114227295;0-7;Single bit-flip;0
file;gravity_simulator.cpp;128;6.6379234790802;0-7;Single bit-flip;0
G;gravity_simulator.cpp;7;4.684783697128296;0-7;Single bit-flip;0
a;gravity_simulator.cpp;57;1.5494029521942139;0-7;Single bit-flip;0
c;gravity_simulator.cpp;100;4.061673879623413;0-7;Single bit-flip;0
a;gravity_simulator.cpp;57;3.472179889678955;0-7;Single bit-flip;0
G;gravity_simulator.cpp;7;6.903712749481201;0-7;Single bit-flip;0
G;gravity_simulator.cpp;7;2.875746488571167;0-7;Single bit-flip;0
a;gravity_simulator.cpp;57;1.5978977680206299;0-7;Single bit-flip;0
i;gravity_simulator.cpp;129;3.6278328895568848;0-7;Single bit-flip;0
G;gravity_simulator.cpp;7;2.634572744369507;0-7;Single bit-flip;0
b;gravity_simulator.cpp;57;7.194830417633057;0-7;Single bit-flip;0
e;gravity_simulator.cpp;114;5.865158796310425;0-7;Single bit-flip;0
G;gravity_simulator.cpp;7;3.8456904888153076;0-7;Single bit-flip;0
d;gravity_simulator.cpp;107;6.68792200088501;0-7;Single bit-flip;0
