Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model;Detected
h;newton_raphson.hpp;36;1.353837251663208;1-8;Random bit-flip;1
delta;newton_raphson.hpp;46;4.527085542678833;1-8;Random bit-flip;1
i;newton_raphson_dup.cpp;68;13.02177619934082;1-8;Random bit-flip;1
h;newton_raphson.hpp;36;2.2145235538482666;1-8;Random bit-flip;1
x;newton_raphson.hpp;35;1.7218523025512695;1-8;Random bit-flip;1
x;newton_raphson.hpp;50;2.784998655319214;1-8;Random bit-flip;1
found_root;newton_raphson.hpp;54;4.056971549987793;1-8;Random bit-flip;1
x0;newton_raphson_dup.cpp;30;4.664157152175903;1-8;Random bit-flip;1
x;newton_raphson.hpp;50;8.718540906906128;1-8;Random bit-flip;1
x;newton_raphson.hpp;50;3.4583466053009033;1-8;Random bit-flip;1
x0;newton_raphson_dup.cpp;30;2.770535945892334;1-8;Random bit-flip;1
PI;newton_raphson_dup.cpp;16;2.759559154510498;1-8;Random bit-flip;1
x;newton_raphson.hpp;50;1.7884747982025146;1-8;Random bit-flip;1
x;newton_raphson.hpp;50;2.865130662918091;1-8;Random bit-flip;1
x0;newton_raphson_dup.cpp;30;7.3244030475616455;1-8;Random bit-flip;1
x0;newton_raphson_dup.cpp;30;6.97020411491394;1-8;Random bit-flip;1
results2;newton_raphson_dup.cpp;45;1.6306731700897217;1-8;Random bit-flip;1
x0;newton_raphson_dup.cpp;30;8.069302797317505;1-8;Random bit-flip;1
h;newton_raphson.hpp;36;4.277392864227295;1-8;Random bit-flip;1
x0;newton_raphson_dup.cpp;30;8.279765605926514;1-8;Random bit-flip;1
x;newton_raphson.hpp;35;4.4745543003082275;1-8;Random bit-flip;1
currIter;newton_raphson.hpp;55;2.0992484092712402;1-8;Random bit-flip;1
x0;newton_raphson_dup.cpp;30;5.9087488651275635;1-8;Random bit-flip;1
x;newton_raphson_dup.cpp;13;3.8800363540649414;1-8;Random bit-flip;1
h;newton_raphson.hpp;36;3.4499711990356445;1-8;Random bit-flip;1
found_root;newton_raphson.hpp;54;4.681581497192383;1-8;Random bit-flip;1
h;newton_raphson.hpp;47;7.8907692432403564;1-8;Random bit-flip;1
x0;newton_raphson_dup.cpp;30;7.919264793395996;1-8;Random bit-flip;1
currIter;newton_raphson.hpp;55;4.65356183052063;1-8;Random bit-flip;1
results2;newton_raphson_dup.cpp;45;8.394112348556519;1-8;Random bit-flip;1
currIter;newton_raphson.hpp;55;3.8476722240448;1-8;Random bit-flip;1
found_root;newton_raphson.hpp;54;3.8113858699798584;1-8;Random bit-flip;1
x0;newton_raphson_dup.cpp;30;6.6261231899261475;1-8;Random bit-flip;1
found_root;newton_raphson.hpp;54;2.5787675380706787;1-8;Random bit-flip;1
x0;newton_raphson_dup.cpp;30;4.936267614364624;1-8;Random bit-flip;1
x0;newton_raphson_dup.cpp;30;4.504567623138428;1-8;Random bit-flip;1
eps;newton_raphson.hpp;46;5.710457801818848;1-8;Random bit-flip;1
results1;newton_raphson_dup.cpp;43;6.9013285636901855;1-8;Random bit-flip;1
currIter;newton_raphson.hpp;55;3.4741601943969727;1-8;Random bit-flip;1
x0;newton_raphson_dup.cpp;30;2.9526758193969727;1-8;Random bit-flip;1
found_root;newton_raphson.hpp;54;3.4206080436706543;1-8;Random bit-flip;1
h;newton_raphson.hpp;47;4.949712038040161;1-8;Random bit-flip;1
results1;newton_raphson_dup.cpp;43;7.025790691375732;1-8;Random bit-flip;1
size;newton_raphson_dup.cpp;67;13.793222904205322;1-8;Random bit-flip;1
x0;newton_raphson_dup.cpp;30;6.612681865692139;1-8;Random bit-flip;1
found_root;newton_raphson.hpp;54;2.277614116668701;1-8;Random bit-flip;1
x0;newton_raphson_dup.cpp;30;3.950476884841919;1-8;Random bit-flip;1
x;newton_raphson.hpp;50;5.8615663051605225;1-8;Random bit-flip;1
df_x;newton_raphson.hpp;58;7.503463983535767;1-8;Random bit-flip;1
df_x;newton_raphson.hpp;58;2.064692974090576;1-8;Random bit-flip;1
x0;newton_raphson_dup.cpp;30;4.2292070388793945;1-8;Random bit-flip;1
x;newton_raphson_dup.cpp;13;7.270977258682251;1-8;Random bit-flip;1
__for_begin;newton_raphson_dup.cpp;0;13.536214590072632;1-8;Random bit-flip;1
__for_end;newton_raphson_dup.cpp;0;13.142900943756104;1-8;Random bit-flip;1
x0;newton_raphson_dup.cpp;30;5.512282848358154;1-8;Random bit-flip;1
PI;newton_raphson_dup.cpp;16;6.424248456954956;1-8;Random bit-flip;1
found_root;newton_raphson.hpp;54;8.368616342544556;1-8;Random bit-flip;1
x;newton_raphson.hpp;50;2.6082873344421387;1-8;Random bit-flip;1
results;newton_raphson_dup.cpp;28;4.7390296459198;1-8;Random bit-flip;1
h;newton_raphson.hpp;47;7.752742052078247;1-8;Random bit-flip;1
df_x_too_small;newton_raphson.hpp;53;1.4879794120788574;1-8;Random bit-flip;1
result;newton_raphson_dup.cpp;32;3.4810335636138916;1-8;Random bit-flip;1
x;newton_raphson_dup.cpp;13;3.993034839630127;1-8;Random bit-flip;1
x0;newton_raphson_dup.cpp;30;3.7996761798858643;1-8;Random bit-flip;1
df_x_too_small;newton_raphson.hpp;53;4.059734344482422;1-8;Random bit-flip;1
results1;newton_raphson_dup.cpp;43;1.148538589477539;1-8;Random bit-flip;1
currIter;newton_raphson.hpp;55;4.185311317443848;1-8;Random bit-flip;1
results1;newton_raphson_dup.cpp;43;7.2855401039123535;1-8;Random bit-flip;1
x0;newton_raphson_dup.cpp;30;6.798278093338013;1-8;Random bit-flip;1
f_x;newton_raphson.hpp;51;1.5561962127685547;1-8;Random bit-flip;1
x0;newton_raphson_dup.cpp;30;6.613207578659058;1-8;Random bit-flip;1
x0;newton_raphson_dup.cpp;30;8.027236461639404;1-8;Random bit-flip;1
df_x_too_small;newton_raphson.hpp;53;3.673431158065796;1-8;Random bit-flip;1
found_root;newton_raphson.hpp;54;3.6035327911376953;1-8;Random bit-flip;1
i;newton_raphson_dup.cpp;68;13.24951434135437;1-8;Random bit-flip;1
x0;newton_raphson_dup.cpp;30;3.22739577293396;1-8;Random bit-flip;1
x0;newton_raphson_dup.cpp;30;4.9573423862457275;1-8;Random bit-flip;1
x;newton_raphson_dup.cpp;13;5.663605690002441;1-8;Random bit-flip;1
size;newton_raphson_dup.cpp;67;13.878408670425415;1-8;Random bit-flip;1
x0;newton_raphson_dup.cpp;30;6.80464768409729;1-8;Random bit-flip;1
this;newton_raphson_dup.cpp;0;13.119990110397339;1-8;Random bit-flip;1
size;newton_raphson_dup.cpp;67;13.637309551239014;1-8;Random bit-flip;1
A;newton_raphson_dup.cpp;15;8.28942608833313;1-8;Random bit-flip;1
found_root;newton_raphson.hpp;54;4.220565319061279;1-8;Random bit-flip;1
results1;newton_raphson_dup.cpp;43;5.360049247741699;1-8;Random bit-flip;1
results1;newton_raphson_dup.cpp;43;13.562173128128052;1-8;Random bit-flip;1
x0;newton_raphson_dup.cpp;30;4.34575891494751;1-8;Random bit-flip;1
debug;newton_raphson.hpp;48;2.9048233032226562;1-8;Random bit-flip;1
results1;newton_raphson_dup.cpp;43;7.493826627731323;1-8;Random bit-flip;1
df_x_too_small;newton_raphson.hpp;53;7.779240608215332;1-8;Random bit-flip;1
__GI___abort_msg;abort.c;38;13.414482593536377;1-8;Random bit-flip;1
h;newton_raphson.hpp;47;2.301448106765747;1-8;Random bit-flip;1
i;newton_raphson_dup.cpp;68;13.449692010879517;1-8;Random bit-flip;1
results2;newton_raphson_dup.cpp;45;2.3916702270507812;1-8;Random bit-flip;1
results1;newton_raphson_dup.cpp;43;5.64286470413208;1-8;Random bit-flip;1
x;newton_raphson.hpp;35;7.742246866226196;1-8;Random bit-flip;1
found_root;newton_raphson.hpp;54;1.2966525554656982;1-8;Random bit-flip;1
value;newton_raphson_dup.cpp;83;13.024919271469116;1-8;Random bit-flip;1
currIter;newton_raphson.hpp;55;2.6811180114746094;1-8;Random bit-flip;1
h;newton_raphson_hardned.hpp;56;1.2643368244171143;0-6;Random bit-flip;0
h;newton_raphson_hardned.hpp;56;1.4797730445861816;0-6;Random bit-flip;0
a;newton_raphson_hardned.hpp;12;1.2647223472595215;0-6;Random bit-flip;0
f_copy;newton_raphson_hardned.hpp;57;1.1324918270111084;0-6;Random bit-flip;0
f;newton_raphson_hardned.hpp;54;1.451613187789917;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.216966152191162;0-6;Random bit-flip;0
fDiff;newton_raphson_hardned.hpp;71;1.7601957321166992;0-6;Random bit-flip;0
fDiff;newton_raphson_hardned.hpp;71;1.2739214897155762;0-6;Random bit-flip;0
fDiff;newton_raphson_hardned.hpp;71;0.6031568050384521;0-6;Random bit-flip;0
fDiff;newton_raphson_hardned.hpp;71;0.6109519004821777;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.0805201530456543;0-6;Random bit-flip;0
h;newton_raphson_hardned.hpp;56;0.9400629997253418;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;0.772697925567627;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.06693434715271;0-6;Random bit-flip;0
f_copy;newton_raphson_hardned.hpp;57;0.9637727737426758;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;0.41185426712036133;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.114776611328125;0-6;Random bit-flip;0
f;newton_raphson_hardned.hpp;70;1.180419921875;0-6;Random bit-flip;0
h;newton_raphson_hardned.hpp;56;1.4066345691680908;0-6;Random bit-flip;0
h;newton_raphson_hardned.hpp;56;1.2982068061828613;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;0.7793400287628174;0-6;Random bit-flip;0
f_copy;newton_raphson_hardned.hpp;57;2.302455186843872;0-6;Random bit-flip;0
found_root;newton_raphson_hardned.hpp;89;1.6190171241760254;0-6;Random bit-flip;0
f_copy;newton_raphson_hardned.hpp;57;2.0435805320739746;0-6;Random bit-flip;0
h;newton_raphson_hardned.hpp;56;1.5950896739959717;0-6;Random bit-flip;0
f;newton_raphson_hardned.hpp;70;2.2301025390625;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.4447717666625977;0-6;Random bit-flip;0
fDiff;newton_raphson_hardned.hpp;71;1.463921070098877;0-6;Random bit-flip;0
f;newton_raphson_hardned.hpp;54;1.3226292133331299;0-6;Random bit-flip;0
fDiff;newton_raphson_hardned.hpp;71;1.2783122062683105;0-6;Random bit-flip;0
f;newton_raphson_hardned.hpp;54;1.0891673564910889;0-6;Random bit-flip;0
h;newton_raphson_hardned.hpp;56;0.8064842224121094;0-6;Random bit-flip;0
f;newton_raphson_hardned.hpp;70;0.9789369106292725;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;0.9314236640930176;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.9444351196289062;0-6;Random bit-flip;0
h;newton_raphson_hardned.hpp;56;0.49392127990722656;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;0.6896677017211914;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;0.9538114070892334;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;2.0034775733947754;0-6;Random bit-flip;0
f_copy;newton_raphson_hardned.hpp;57;0.8472192287445068;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.7286577224731445;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.1282117366790771;0-6;Random bit-flip;0
cs;../sysdeps/ieee754/dbl-64/s_sin.c;247;1.505340576171875;0-6;Random bit-flip;0
sn;../sysdeps/ieee754/dbl-64/s_sin.c;247;1.5137476921081543;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;0.6705508232116699;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;0.3846113681793213;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.5777366161346436;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;0.875328540802002;0-6;Random bit-flip;0
f;newton_raphson_hardned.hpp;54;1.0792899131774902;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.3944687843322754;0-6;Random bit-flip;0
f_copy;newton_raphson_hardned.hpp;57;1.5078296661376953;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;0.9257807731628418;0-6;Random bit-flip;0
fDiff;newton_raphson_hardned.hpp;71;1.4240968227386475;0-6;Random bit-flip;0
a;newton_raphson_hardned.hpp;12;1.4577233791351318;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.2542741298675537;0-6;Random bit-flip;0
fDiff;newton_raphson_hardned.hpp;71;1.48435378074646;0-6;Random bit-flip;0
f_copy;newton_raphson_hardned.hpp;57;0.9904327392578125;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;0.5106337070465088;0-6;Random bit-flip;0
mxcsr;../sysdeps/i386/fpu/fenv_private.h;444;1.1957378387451172;0-6;Random bit-flip;0
fDiff;newton_raphson_hardned.hpp;71;0.9618315696716309;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;0.5338294506072998;0-6;Random bit-flip;0
f;newton_raphson_hardned.hpp;70;0.6360836029052734;0-6;Random bit-flip;0
h;newton_raphson_hardned.hpp;56;1.5455498695373535;0-6;Random bit-flip;0
fDiff;newton_raphson_hardned.hpp;71;1.1397457122802734;0-6;Random bit-flip;0
f;newton_raphson_hardned.hpp;54;1.0879216194152832;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.9427847862243652;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;0.8629117012023926;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.840099811553955;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.1135408878326416;0-6;Random bit-flip;0
eps;newton_raphson_hardned.hpp;72;1.458202600479126;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.0658979415893555;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.7106032371520996;0-6;Random bit-flip;0
f;newton_raphson_hardned.hpp;54;1.190918207168579;0-6;Random bit-flip;0
fDiff;newton_raphson_hardned.hpp;71;1.6874604225158691;0-6;Random bit-flip;0
fDiff;newton_raphson_hardned.hpp;71;1.217564344406128;0-6;Random bit-flip;0
f_copy;newton_raphson_hardned.hpp;80;1.950183629989624;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;2.179863452911377;0-6;Random bit-flip;0
delta;newton_raphson_hardned.hpp;72;0.9393787384033203;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.3260958194732666;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.0587751865386963;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.063188076019287;0-6;Random bit-flip;0
f_copy;newton_raphson_hardned.hpp;57;0.8863866329193115;0-6;Random bit-flip;0
x;newton_raphson_hardned.hpp;55;1.6742949485778809;0-6;Random bit-flip;0
f_copy;newton_raphson_hardned.hpp;57;1.8513710498809814;0-6;Random bit-flip;0
f;newton_raphson_hardned.hpp;70;1.1562633514404297;0-6;Random bit-flip;0
f_copy;newton_raphson_hardned.hpp;80;1.6000981330871582;0-6;Random bit-flip;0
df_x_too_small;newton_raphson_hardned.hpp;88;0.4699828624725342;0-6;Random bit-flip;0
f_x;newton_raphson_hardned.hpp;86;0.8258438110351562;0-6;Random bit-flip;0
x;newton_raphson_hardned.hpp;55;1.246835708618164;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.083101511001587;0-6;Random bit-flip;0
f_copy;newton_raphson_hardned.hpp;80;1.6069834232330322;0-6;Random bit-flip;0
f;newton_raphson_hardned.hpp;54;1.1242213249206543;0-6;Random bit-flip;0
sn;../sysdeps/ieee754/dbl-64/s_sin.c;221;0.8468363285064697;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;0.36246538162231445;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.3364779949188232;0-6;Random bit-flip;0
h;newton_raphson_hardned.hpp;56;0.8611011505126953;0-6;Random bit-flip;0
a;newton_raphson_hardned.hpp;12;1.350297451019287;0-6;Random bit-flip;0
f;newton_raphson_hardned.hpp;54;0.9188926219940186;0-6;Random bit-flip;0
eps;newton_raphson_hardned.hpp;72;1.1591956615447998;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.7714064121246338;0-6;Random bit-flip;0
x;newton_raphson_hardned.hpp;55;0.997854471206665;0-6;Random bit-flip;0
f;newton_raphson_hardned.hpp;54;0.8399763107299805;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.5014114379882812;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;0.8034071922302246;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;0.4268319606781006;0-6;Random bit-flip;0
delta;newton_raphson_hardned.hpp;72;0.854557991027832;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.204711675643921;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.4986193180084229;0-6;Random bit-flip;0
x;newton_raphson_hardned.cpp;6;1.1091358661651611;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.5675389766693115;0-6;Random bit-flip;0
h;newton_raphson_hardned.hpp;56;0.6520402431488037;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.3330068588256836;0-6;Random bit-flip;0
f;newton_raphson_hardned.hpp;70;1.005957841873169;0-6;Random bit-flip;0
f_x;newton_raphson_hardned.hpp;86;0.873375654220581;0-6;Random bit-flip;0
f_copy;newton_raphson_hardned.hpp;80;0.9646856784820557;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;0.831092119216919;0-6;Random bit-flip;0
a;newton_raphson_hardned.hpp;12;0.4192624092102051;0-6;Random bit-flip;0
x;newton_raphson_hardned.hpp;55;1.6167452335357666;0-6;Random bit-flip;0
h;newton_raphson_hardned.hpp;56;0.4032561779022217;0-6;Random bit-flip;0
fDiff;newton_raphson_hardned.hpp;71;0.7661945819854736;0-6;Random bit-flip;0
f_copy;newton_raphson_hardned.hpp;80;0.790107250213623;0-6;Random bit-flip;0
h;newton_raphson_hardned.hpp;56;2.2683398723602295;0-6;Random bit-flip;0
h;newton_raphson_hardned.hpp;56;0.673994779586792;0-6;Random bit-flip;0
fDiff;newton_raphson_hardned.hpp;71;0.8935937881469727;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;0.544020414352417;0-6;Random bit-flip;0
f;newton_raphson_hardned.hpp;54;1.4820661544799805;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;0.9749445915222168;0-6;Random bit-flip;0
a;newton_raphson_hardned.hpp;12;0.8970963954925537;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.438075065612793;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;0.862898588180542;0-6;Random bit-flip;0
h;newton_raphson_hardned.hpp;56;1.2061796188354492;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.1334121227264404;0-6;Random bit-flip;0
f_x;newton_raphson_hardned.hpp;86;1.197340965270996;0-6;Random bit-flip;0
_IO_strn_jumps;vsnprintf.c;67;1.1057567596435547;0-6;Random bit-flip;0
h;newton_raphson_hardned.hpp;56;1.4370300769805908;0-6;Random bit-flip;0
fDiff;newton_raphson_hardned.hpp;71;1.3203318119049072;0-6;Random bit-flip;0
cs;../sysdeps/ieee754/dbl-64/s_sin.c;247;0.4653201103210449;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.052367925643921;0-6;Random bit-flip;0
f_copy;newton_raphson_hardned.hpp;80;1.0270133018493652;0-6;Random bit-flip;0
mxcsr;../sysdeps/i386/fpu/fenv_private.h;444;0.728687047958374;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.6978120803833008;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.268176555633545;0-6;Random bit-flip;0
f_x;newton_raphson_hardned.hpp;86;0.5799729824066162;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.5525050163269043;0-6;Random bit-flip;0
f;newton_raphson_hardned.hpp;70;1.1797130107879639;0-6;Random bit-flip;0
h;newton_raphson_hardned.hpp;56;0.9082231521606445;0-6;Random bit-flip;0
sn;../sysdeps/ieee754/dbl-64/s_sin.c;221;1.235239028930664;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;2.380110263824463;0-6;Random bit-flip;0
a;newton_raphson_hardned.hpp;12;1.5920448303222656;0-6;Random bit-flip;0
f;newton_raphson_hardned.hpp;54;1.316547155380249;0-6;Random bit-flip;0
f_x;newton_raphson_hardned.hpp;86;0.5172469615936279;0-6;Random bit-flip;0
cs;../sysdeps/ieee754/dbl-64/s_sin.c;247;1.5554840564727783;0-6;Random bit-flip;0
f;newton_raphson_hardned.hpp;54;0.475888729095459;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.3367409706115723;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.3111107349395752;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.157153606414795;0-6;Random bit-flip;0
fDiff;newton_raphson_hardned.hpp;71;1.0422544479370117;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.1272494792938232;0-6;Random bit-flip;0
f_copy;newton_raphson_hardned.hpp;57;0.36156702041625977;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.7145755290985107;0-6;Random bit-flip;0
fDiff;newton_raphson_hardned.hpp;71;0.7290060520172119;0-6;Random bit-flip;0
cs;../sysdeps/ieee754/dbl-64/s_sin.c;160;0.5290999412536621;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;0.4994082450866699;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.8781623840332031;0-6;Random bit-flip;0
ccs;../sysdeps/ieee754/dbl-64/s_sin.c;247;0.7667768001556396;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;0.8092832565307617;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.23272705078125;0-6;Random bit-flip;0
__x;/usr/include/c++/7/bits/std_abs.h;70;2.823758125305176;0-6;Random bit-flip;0
f_copy;newton_raphson_hardned.hpp;80;0.7233450412750244;0-6;Random bit-flip;0
_dl_skip_args;rtld.c;84;0.973503589630127;0-6;Random bit-flip;0
f;newton_raphson_hardned.hpp;54;1.2631421089172363;0-6;Random bit-flip;0
f_x;newton_raphson_hardned.hpp;86;2.6595265865325928;0-6;Random bit-flip;0
f_copy;newton_raphson_hardned.hpp;80;1.1938731670379639;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;0.5370593070983887;0-6;Random bit-flip;0
f_x;newton_raphson_hardned.hpp;86;1.6161863803863525;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.4698586463928223;0-6;Random bit-flip;0
x;newton_raphson_hardned.hpp;55;1.110705852508545;0-6;Random bit-flip;0
f_copy;newton_raphson_hardned.hpp;80;0.6755592823028564;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.1675629615783691;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.0504755973815918;0-6;Random bit-flip;0
cs;../sysdeps/ieee754/dbl-64/s_sin.c;247;1.1387288570404053;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.0473906993865967;0-6;Random bit-flip;0
x;newton_raphson_hardned.cpp;6;1.6595168113708496;0-6;Random bit-flip;0
f_copy;newton_raphson_hardned.hpp;57;0.6738817691802979;0-6;Random bit-flip;0
f_copy;newton_raphson_hardned.hpp;57;2.1216256618499756;0-6;Random bit-flip;0
f_copy;newton_raphson_hardned.hpp;57;1.394113540649414;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.3816471099853516;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;0.92974853515625;0-6;Random bit-flip;0
f_copy;newton_raphson_hardned.hpp;57;1.4154868125915527;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;0.9602780342102051;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.6571993827819824;0-6;Random bit-flip;0
h;newton_raphson_hardned.hpp;56;1.8432579040527344;0-6;Random bit-flip;0
found_root;newton_raphson_hardned.hpp;89;1.7191791534423828;0-6;Random bit-flip;0
f;newton_raphson_hardned.hpp;70;0.3969883918762207;0-6;Random bit-flip;0
f;newton_raphson_hardned.hpp;54;1.776674747467041;0-6;Random bit-flip;0
found_root;newton_raphson_hardned.hpp;89;0.5020003318786621;0-6;Random bit-flip;0
f_x;newton_raphson_hardned.hpp;86;1.372828483581543;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.576174020767212;0-6;Random bit-flip;0
f;newton_raphson_hardned.hpp;54;1.6958246231079102;0-6;Random bit-flip;0
f;newton_raphson_hardned.hpp;54;1.1220037937164307;0-6;Random bit-flip;0
f_copy;newton_raphson_hardned.hpp;80;1.6733577251434326;0-6;Random bit-flip;0
f;newton_raphson_hardned.hpp;54;2.2475967407226562;0-6;Random bit-flip;0
f_x;newton_raphson_hardned.hpp;86;1.1085150241851807;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;0.8666074275970459;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.0517220497131348;0-6;Random bit-flip;0
f;newton_raphson_hardned.hpp;54;1.206728458404541;0-6;Random bit-flip;0
fDiff;newton_raphson_hardned.hpp;71;1.2511332035064697;0-6;Random bit-flip;0
a;newton_raphson_hardned.hpp;12;1.3615803718566895;0-6;Random bit-flip;0
fDiff;newton_raphson_hardned.hpp;71;0.6840372085571289;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;0.8778460025787354;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;0.7236766815185547;0-6;Random bit-flip;0
f_copy;newton_raphson_hardned.hpp;80;1.3772377967834473;0-6;Random bit-flip;0
f;newton_raphson_hardned.hpp;54;0.8253486156463623;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.4382622241973877;0-6;Random bit-flip;0
f_copy;newton_raphson_hardned.hpp;57;1.0115878582000732;0-6;Random bit-flip;0
f;newton_raphson_hardned.hpp;54;1.3238039016723633;0-6;Random bit-flip;0
x;newton_raphson_hardned.hpp;55;1.6262590885162354;0-6;Random bit-flip;0
f;newton_raphson_hardned.hpp;54;0.6953794956207275;0-6;Random bit-flip;0
fDiff;newton_raphson_hardned.hpp;71;1.307917594909668;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.4266636371612549;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;2.91816782951355;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.070638656616211;0-6;Random bit-flip;0
f;newton_raphson_hardned.hpp;54;1.2599163055419922;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;0.9090518951416016;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;0.5915031433105469;0-6;Random bit-flip;0
fDiff;newton_raphson_hardned.hpp;71;0.9668455123901367;0-6;Random bit-flip;0
f;newton_raphson_hardned.hpp;70;1.4441730976104736;0-6;Random bit-flip;0
f;newton_raphson_hardned.hpp;54;0.8851268291473389;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.546720266342163;0-6;Random bit-flip;0
